orderNumber,orderDate,shippedDate,dateDifference,productLine,warehouseName,country
10337,2004-11-21,2004-11-26,5,Ships,South,USA
10338,2004-11-22,2004-11-27,5,Planes,North,Belgium
10338,2004-11-22,2004-11-27,5,Ships,South,Belgium
10338,2004-11-22,2004-11-27,5,"Vintage Cars",West,Belgium
10341,2004-11-24,2004-11-29,5,Motorcycles,North,Austria
10341,2004-11-24,2004-11-29,5,"Classic Cars",East,Austria
10341,2004-11-24,2004-11-29,5,Motorcycles,North,Austria
10341,2004-11-24,2004-11-29,5,"Classic Cars",East,Austria
10341,2004-11-24,2004-11-29,5,"Classic Cars",East,Austria
10341,2004-11-24,2004-11-29,5,"Classic Cars",East,Austria
10341,2004-11-24,2004-11-29,5,Motorcycles,North,Austria
10341,2004-11-24,2004-11-29,5,Motorcycles,North,Austria
10341,2004-11-24,2004-11-29,5,Motorcycles,North,Austria
10341,2004-11-24,2004-11-29,5,Planes,North,Austria
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,Motorcycles,North,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10342,2004-11-24,2004-11-29,5,"Classic Cars",East,Australia
10362,2005-01-05,2005-01-10,5,Motorcycles,North,USA
10362,2005-01-05,2005-01-10,5,Motorcycles,North,USA
10362,2005-01-05,2005-01-10,5,Motorcycles,North,USA
10362,2005-01-05,2005-01-10,5,Motorcycles,North,USA
10368,2005-01-19,2005-01-24,5,"Classic Cars",East,USA
10368,2005-01-19,2005-01-24,5,"Classic Cars",East,USA
10368,2005-01-19,2005-01-24,5,"Classic Cars",East,USA
10368,2005-01-19,2005-01-24,5,"Classic Cars",East,USA
10368,2005-01-19,2005-01-24,5,"Vintage Cars",West,USA
10370,2005-01-20,2005-01-25,5,"Classic Cars",East,Australia
10370,2005-01-20,2005-01-25,5,"Trucks and Buses",South,Australia
10370,2005-01-20,2005-01-25,5,"Trucks and Buses",South,Australia
10370,2005-01-20,2005-01-25,5,"Trucks and Buses",South,Australia
10370,2005-01-20,2005-01-25,5,"Trucks and Buses",South,Australia
10370,2005-01-20,2005-01-25,5,"Classic Cars",East,Australia
10370,2005-01-20,2005-01-25,5,"Trucks and Buses",South,Australia
10370,2005-01-20,2005-01-25,5,"Vintage Cars",West,Australia
10370,2005-01-20,2005-01-25,5,"Trucks and Buses",South,Australia
10376,2005-02-08,2005-02-13,5,"Classic Cars",East,USA
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Ships,South,Spain
10386,2005-03-01,2005-03-06,5,"Vintage Cars",West,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,"Vintage Cars",West,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Ships,South,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Ships,South,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Ships,South,Spain
10386,2005-03-01,2005-03-06,5,Ships,South,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Planes,North,Spain
10386,2005-03-01,2005-03-06,5,Ships,South,Spain
10389,2005-03-03,2005-03-08,5,"Classic Cars",East,Sweden
10389,2005-03-03,2005-03-08,5,"Classic Cars",East,Sweden
10389,2005-03-03,2005-03-08,5,"Classic Cars",East,Sweden
10389,2005-03-03,2005-03-08,5,"Classic Cars",East,Sweden
10389,2005-03-03,2005-03-08,5,"Classic Cars",East,Sweden
10389,2005-03-03,2005-03-08,5,Motorcycles,North,Sweden
10389,2005-03-03,2005-03-08,5,Motorcycles,North,Sweden
10389,2005-03-03,2005-03-08,5,Motorcycles,North,Sweden
10396,2005-03-23,2005-03-28,5,"Classic Cars",East,USA
10396,2005-03-23,2005-03-28,5,"Vintage Cars",West,USA
10396,2005-03-23,2005-03-28,5,Trains,South,USA
10396,2005-03-23,2005-03-28,5,"Vintage Cars",West,USA
10396,2005-03-23,2005-03-28,5,Ships,South,USA
10396,2005-03-23,2005-03-28,5,"Vintage Cars",West,USA
10396,2005-03-23,2005-03-28,5,"Vintage Cars",West,USA
10396,2005-03-23,2005-03-28,5,Ships,South,USA
10402,2005-04-07,2005-04-12,5,Motorcycles,North,France
10402,2005-04-07,2005-04-12,5,Motorcycles,North,France
10402,2005-04-07,2005-04-12,5,Motorcycles,North,France
10408,2005-04-22,2005-04-27,5,"Vintage Cars",West,Japan
10411,2005-05-01,2005-05-06,5,"Classic Cars",East,Canada
10411,2005-05-01,2005-05-06,5,"Classic Cars",East,Canada
10411,2005-05-01,2005-05-06,5,"Trucks and Buses",South,Canada
10411,2005-05-01,2005-05-06,5,"Trucks and Buses",South,Canada
10411,2005-05-01,2005-05-06,5,"Trucks and Buses",South,Canada
10411,2005-05-01,2005-05-06,5,"Vintage Cars",West,Canada
10411,2005-05-01,2005-05-06,5,"Trucks and Buses",South,Canada
10411,2005-05-01,2005-05-06,5,"Trucks and Buses",South,Canada
10411,2005-05-01,2005-05-06,5,"Classic Cars",East,Canada
10100,2003-01-06,2003-01-10,4,"Vintage Cars",West,USA
10100,2003-01-06,2003-01-10,4,"Vintage Cars",West,USA
10100,2003-01-06,2003-01-10,4,"Vintage Cars",West,USA
10100,2003-01-06,2003-01-10,4,"Vintage Cars",West,USA
10102,2003-01-10,2003-01-14,4,"Vintage Cars",West,USA
10102,2003-01-10,2003-01-14,4,"Vintage Cars",West,USA
10103,2003-01-29,2003-02-02,4,"Classic Cars",East,Norway
10103,2003-01-29,2003-02-02,4,"Classic Cars",East,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Vintage Cars",West,Norway
10103,2003-01-29,2003-02-02,4,"Vintage Cars",West,Norway
10103,2003-01-29,2003-02-02,4,"Vintage Cars",West,Norway
10103,2003-01-29,2003-02-02,4,"Vintage Cars",West,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Vintage Cars",West,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Vintage Cars",West,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Trucks and Buses",South,Norway
10103,2003-01-29,2003-02-02,4,"Classic Cars",East,Norway
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Ships,South,Italy
10106,2003-02-17,2003-02-21,4,"Vintage Cars",West,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,"Vintage Cars",West,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,"Vintage Cars",West,Italy
10106,2003-02-17,2003-02-21,4,"Vintage Cars",West,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Ships,South,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10106,2003-02-17,2003-02-21,4,Planes,North,Italy
10119,2003-04-28,2003-05-02,4,"Classic Cars",East,Austria
10119,2003-04-28,2003-05-02,4,Planes,North,Austria
10119,2003-04-28,2003-05-02,4,Ships,South,Austria
10119,2003-04-28,2003-05-02,4,"Vintage Cars",West,Austria
10119,2003-04-28,2003-05-02,4,Planes,North,Austria
10119,2003-04-28,2003-05-02,4,"Vintage Cars",West,Austria
10119,2003-04-28,2003-05-02,4,"Vintage Cars",West,Austria
10119,2003-04-28,2003-05-02,4,"Vintage Cars",West,Austria
10119,2003-04-28,2003-05-02,4,Planes,North,Austria
10119,2003-04-28,2003-05-02,4,Ships,South,Austria
10119,2003-04-28,2003-05-02,4,Ships,South,Austria
10119,2003-04-28,2003-05-02,4,Ships,South,Austria
10119,2003-04-28,2003-05-02,4,Planes,North,Austria
10119,2003-04-28,2003-05-02,4,Planes,North,Austria
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10124,2003-05-21,2003-05-25,4,"Classic Cars",East,USA
10124,2003-05-21,2003-05-25,4,"Classic Cars",East,USA
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10124,2003-05-21,2003-05-25,4,"Classic Cars",East,USA
10124,2003-05-21,2003-05-25,4,"Classic Cars",East,USA
10124,2003-05-21,2003-05-25,4,"Classic Cars",East,USA
10124,2003-05-21,2003-05-25,4,"Classic Cars",East,USA
10124,2003-05-21,2003-05-25,4,"Vintage Cars",West,USA
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10134,2003-07-01,2003-07-05,4,Motorcycles,North,France
10137,2003-07-10,2003-07-14,4,"Classic Cars",East,France
10137,2003-07-10,2003-07-14,4,"Classic Cars",East,France
10137,2003-07-10,2003-07-14,4,"Classic Cars",East,France
10137,2003-07-10,2003-07-14,4,"Classic Cars",East,France
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10147,2003-09-05,2003-09-09,4,"Classic Cars",East,USA
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Vintage Cars",West,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10148,2003-09-11,2003-09-15,4,"Classic Cars",East,Australia
10163,2003-10-20,2003-10-24,4,"Classic Cars",East,USA
10163,2003-10-20,2003-10-24,4,"Vintage Cars",West,USA
10163,2003-10-20,2003-10-24,4,"Vintage Cars",West,USA
10163,2003-10-20,2003-10-24,4,"Vintage Cars",West,USA
10163,2003-10-20,2003-10-24,4,"Vintage Cars",West,USA
10163,2003-10-20,2003-10-24,4,"Vintage Cars",West,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Motorcycles,North,USA
10168,2003-10-28,2003-11-01,4,"Vintage Cars",West,USA
10168,2003-10-28,2003-11-01,4,"Vintage Cars",West,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10168,2003-10-28,2003-11-01,4,Planes,North,USA
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Classic Cars",East,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Classic Cars",East,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10173,2003-11-05,2003-11-09,4,"Vintage Cars",West,Italy
10174,2003-11-06,2003-11-10,4,"Classic Cars",East,Australia
10174,2003-11-06,2003-11-10,4,"Trucks and Buses",South,Australia
10174,2003-11-06,2003-11-10,4,"Trucks and Buses",South,Australia
10174,2003-11-06,2003-11-10,4,"Vintage Cars",West,Australia
10174,2003-11-06,2003-11-10,4,"Vintage Cars",West,Australia
10186,2003-11-14,2003-11-18,4,"Classic Cars",East,UK
10186,2003-11-14,2003-11-18,4,Planes,North,UK
10186,2003-11-14,2003-11-18,4,Ships,South,UK
10186,2003-11-14,2003-11-18,4,"Vintage Cars",West,UK
10186,2003-11-14,2003-11-18,4,Planes,North,UK
10186,2003-11-14,2003-11-18,4,"Vintage Cars",West,UK
10186,2003-11-14,2003-11-18,4,"Vintage Cars",West,UK
10186,2003-11-14,2003-11-18,4,Ships,South,UK
10186,2003-11-14,2003-11-18,4,Planes,North,UK
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,Motorcycles,North,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10191,2003-11-20,2003-11-24,4,"Classic Cars",East,Germany
10202,2003-12-02,2003-12-06,4,Motorcycles,North,"New Zealand"
10202,2003-12-02,2003-12-06,4,"Classic Cars",East,"New Zealand"
10202,2003-12-02,2003-12-06,4,Motorcycles,North,"New Zealand"
10202,2003-12-02,2003-12-06,4,"Classic Cars",East,"New Zealand"
10202,2003-12-02,2003-12-06,4,Motorcycles,North,"New Zealand"
10202,2003-12-02,2003-12-06,4,Motorcycles,North,"New Zealand"
10202,2003-12-02,2003-12-06,4,Motorcycles,North,"New Zealand"
10205,2003-12-03,2003-12-07,4,"Vintage Cars",West,Spain
10205,2003-12-03,2003-12-07,4,"Vintage Cars",West,Spain
10205,2003-12-03,2003-12-07,4,"Vintage Cars",West,Spain
10205,2003-12-03,2003-12-07,4,"Vintage Cars",West,Spain
10205,2003-12-03,2003-12-07,4,"Vintage Cars",West,Spain
10220,2004-02-12,2004-02-16,4,"Classic Cars",East,Ireland
10220,2004-02-12,2004-02-16,4,"Classic Cars",East,Ireland
10220,2004-02-12,2004-02-16,4,"Classic Cars",East,Ireland
10220,2004-02-12,2004-02-16,4,"Classic Cars",East,Ireland
10220,2004-02-12,2004-02-16,4,"Classic Cars",East,Ireland
10220,2004-02-12,2004-02-16,4,"Classic Cars",East,Ireland
10220,2004-02-12,2004-02-16,4,Trains,South,Ireland
10220,2004-02-12,2004-02-16,4,"Trucks and Buses",South,Ireland
10220,2004-02-12,2004-02-16,4,Trains,South,Ireland
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,Planes,North,Australia
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,Planes,North,Australia
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,Planes,North,Australia
10223,2004-02-20,2004-02-24,4,Motorcycles,North,Australia
10223,2004-02-20,2004-02-24,4,"Vintage Cars",West,Australia
10223,2004-02-20,2004-02-24,4,"Vintage Cars",West,Australia
10223,2004-02-20,2004-02-24,4,Planes,North,Australia
10223,2004-02-20,2004-02-24,4,Planes,North,Australia
10223,2004-02-20,2004-02-24,4,Planes,North,Australia
10233,2004-03-29,2004-04-02,4,"Vintage Cars",West,USA
10233,2004-03-29,2004-04-02,4,Ships,South,USA
10233,2004-03-29,2004-04-02,4,Ships,South,USA
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Motorcycles,North,Canada
10235,2004-04-02,2004-04-06,4,"Vintage Cars",West,Canada
10235,2004-04-02,2004-04-06,4,"Vintage Cars",West,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10235,2004-04-02,2004-04-06,4,Planes,North,Canada
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Motorcycles,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Motorcycles,North,USA
10250,2004-05-11,2004-05-15,4,"Vintage Cars",West,USA
10250,2004-05-11,2004-05-15,4,"Vintage Cars",West,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10250,2004-05-11,2004-05-15,4,Planes,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Planes,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Planes,North,USA
10263,2004-06-28,2004-07-02,4,Motorcycles,North,USA
10263,2004-06-28,2004-07-02,4,Planes,North,USA
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10266,2004-07-06,2004-07-10,4,"Classic Cars",East,Italy
10281,2004-08-19,2004-08-23,4,"Classic Cars",East,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Classic Cars",East,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Vintage Cars",West,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Classic Cars",East,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Trucks and Buses",South,USA
10281,2004-08-19,2004-08-23,4,"Classic Cars",East,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Motorcycles,North,USA
10285,2004-08-27,2004-08-31,4,Planes,North,USA
10286,2004-08-28,2004-09-01,4,Motorcycles,North,France
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Vintage Cars",West,Singapore
10288,2004-09-01,2004-09-05,4,"Vintage Cars",West,Singapore
10288,2004-09-01,2004-09-05,4,"Vintage Cars",West,Singapore
10288,2004-09-01,2004-09-05,4,"Vintage Cars",West,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Vintage Cars",West,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Classic Cars",East,Singapore
10288,2004-09-01,2004-09-05,4,"Vintage Cars",West,Singapore
10294,2004-09-10,2004-09-14,4,Ships,South,USA
10295,2004-09-10,2004-09-14,4,"Classic Cars",East,USA
10295,2004-09-10,2004-09-14,4,"Vintage Cars",West,USA
10295,2004-09-10,2004-09-14,4,Ships,South,USA
10295,2004-09-10,2004-09-14,4,Ships,South,USA
10295,2004-09-10,2004-09-14,4,Ships,South,USA
10298,2004-09-27,2004-10-01,4,Motorcycles,North,France
10298,2004-09-27,2004-10-01,4,Motorcycles,North,France
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Vintage Cars",West,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10311,2004-10-16,2004-10-20,4,"Classic Cars",East,Spain
10320,2004-11-03,2004-11-07,4,"Classic Cars",East,Sweden
10320,2004-11-03,2004-11-07,4,"Classic Cars",East,Sweden
10320,2004-11-03,2004-11-07,4,"Classic Cars",East,Sweden
10320,2004-11-03,2004-11-07,4,"Classic Cars",East,Sweden
10320,2004-11-03,2004-11-07,4,"Classic Cars",East,Sweden
10323,2004-11-05,2004-11-09,4,"Vintage Cars",West,Germany
10323,2004-11-05,2004-11-09,4,"Trucks and Buses",South,Germany
10335,2004-11-19,2004-11-23,4,"Classic Cars",East,USA
10335,2004-11-19,2004-11-23,4,"Trucks and Buses",South,USA
10335,2004-11-19,2004-11-23,4,"Trucks and Buses",South,USA
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10336,2004-11-20,2004-11-24,4,"Trucks and Buses",South,France
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10336,2004-11-20,2004-11-24,4,"Vintage Cars",West,France
10336,2004-11-20,2004-11-24,4,Trains,South,France
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10336,2004-11-20,2004-11-24,4,Trains,South,France
10336,2004-11-20,2004-11-24,4,"Trucks and Buses",South,France
10336,2004-11-20,2004-11-24,4,"Classic Cars",East,France
10344,2004-11-25,2004-11-29,4,"Vintage Cars",West,France
10344,2004-11-25,2004-11-29,4,"Vintage Cars",West,France
10344,2004-11-25,2004-11-29,4,"Vintage Cars",West,France
10344,2004-11-25,2004-11-29,4,"Vintage Cars",West,France
10344,2004-11-25,2004-11-29,4,"Classic Cars",East,France
